Migration ID,Migration Technique,Workload,Available Network Bandwidth (mbps),Page Dirty Rate (4KB pages per second),VM_SIZE (MB),Page transfer rate (MB/s),Total Migration Time (ms),Downtime (ms),Total Transferred Data (KB)
1470677865,auto-converge,mem,940,15767,1571.4765625,148,29981,302,3442493
1470677955,xbzrle,mem,935,15806,1571.4765625,132,26513,138,3027147
1470678115,xbzrle,mem,932,15806,1571.4765625,114,26585,163,3026063
1470678722,auto-converge,mem,739,17058,1551.54296875,89,35306,229,3186504
1470702291,x-postcopy-ram,dacapo,884,26035,762.48046875,135,7313,2,789388
1470702850,xbzrle,parsec,842,138,402.62890625,120,5137,251,528380
1470702990,auto-converge,oltp,532,13187,1720.8671875,64,37044,198,2408817
1470703190,x-postcopy-ram,dacapo,788,12987,466.15625,94,5043,1,485370
1470703536,compress,oltp,52,978,327.1796875,88,19700,115,126212
1470703624,original,parsec,850,122,302.421875,134,3078,111,319556
1470703769,auto-converge,oltp,881,12,1742.33203125,105,16662,99,1792060
1470705145,auto-converge,bzip,934,5610,2037.70703125,135,21109,266,2407088
1470705575,x-postcopy-ram,parsec,510,1726,390.51171875,62,6553,2,408112
1470705723,x-postcopy-ram,bzip,926,4734,2037.7421875,139,18526,1,2094410
1470705806,xbzrle,bzip,528,5320,2037.7421875,63,41182,137,2655088
1470706007,auto-converge,bzip,731,4869,2036.5234375,87,28766,198,2568920
1470706098,auto-converge,bzip,864,4854,2036.71484375,103,22962,256,2424211
1470706182,x-postcopy-ram,parsec,903,23973,797.69921875,123,7470,2,823687
1470706424,auto-converge,parsec,887,24719,798.04296875,113,13129,272,1422535
1470706500,original,memcached,854,23333,381.58984375,138,12796,314,1334464
1470706577,auto-converge,parsec,884,3180,1455.4609375,106,14017,112,1513845
1470706651,xbzrle,parsec,820,15013,795.81640625,131,10622,61,1063467
1470707171,xbzrle,memcached,698,13041,381.6015625,114,6131,40,522874
1470707244,x-postcopy-ram,memcached,874,21027,381.6015625,135,3736,19,398934
1470707315,original,bzip,504,6048,2036.58984375,60,46373,138,2855060
1470707423,xbzrle,bzip,530,4822,2036.58984375,65,38146,109,2469942
1470707527,x-postcopy-ram,bzip,504,5576,2036.59375,60,33968,2,2093039
1470707846,auto-converge,bzip,518,3466,2036.6640625,62,42123,197,2666400
1470707955,x-postcopy-ram,dacapo,896,15403,732.34375,150,6923,1,757947
1470708027,compress,memcached,165,24725,381.61328125,124,14499,832,293468
1470708175,x-postcopy-ram,bzip,876,4438,2036.41015625,142,19562,7,2093051
1470708339,xbzrle,parsec,820,631,1557.046875,100,16076,104,1610565
1470708688,auto-converge,parsec,935,24116,798.859375,145,10518,268,1201457
1470708845,xbzrle,parsec,789,146,305.2265625,133,3342,122,321986
1470708914,x-postcopy-ram,dacapo,585,16123,732.33984375,71,10604,1,757632
1470709062,x-postcopy-ram,dacapo,735,15592,724.3671875,87,8354,3,749950
1470709204,x-postcopy-ram,dacapo,639,14861,732.2734375,77,9702,1,757908
1470709280,compress,bzip,121,5929,2036.3046875,140,152574,138,2270280
1470709574,xbzrle,dacapo,642,18289,724.3984375,76,18449,341,1447100
1470709654,original,dacapo,556,15270,732.32421875,66,24454,571,1660354
1470712147,original,dacapo,467,10836,342.94921875,55,9326,117,531534
1470716439,x-postcopy-ram,bzip,932,4949,2035.87109375,128,18388,2,2092511
1470716521,compress,bzip,144,4619,2037.6484375,81,78100,67,1379845
1470716662,auto-converge,mplayer,538,915,2028.22265625,64,31895,101,2095525
1470716756,xbzrle,parsec,902,2814,2034.03125,112,21737,222,2394519
1470717686,x-postcopy-ram,parsec,672,2623,2035.79296875,80,25471,2,2092424
1470717773,xbzrle,parsec,929,20342,2035.79296875,146,21505,187,2439837
1470717858,original,memcached,787,20354,379.2578125,96,12326,358,1185365
1470717932,xbzrle,bzip,571,6084,2038.765625,68,38272,160,2670413
1470718111,xbzrle,memcached,694,18636,379.24609375,83,6169,12,522724
1470718366,auto-converge,dacapo,460,8459,489.6953125,55,13435,183,755739
1470718649,compress,parsec,177,2771,2032.2421875,81,55257,49,1194090
1470718765,auto-converge,parsec,892,23744,797.87109375,132,10505,281,1143799
1470718839,xbzrle,bzip,907,5868,2037.76171875,128,21276,255,2357239
1470719230,compress,parsec,164,103,316.734375,51,5942,47,119421
1470719408,x-postcopy-ram,parsec,648,8787,2036.0078125,77,26444,2,2092616
1470719578,auto-converge,bzip,677,4486,2038.890625,81,31523,195,2608456
1470719672,auto-converge,bzip,496,7429,2038.890625,59,46428,146,2813415
1470719871,auto-converge,parsec,916,22948,798.23828125,139,10441,295,1168008
1470719944,xbzrle,bzip,901,7156,2038.69140625,123,21867,300,2407016
1470720031,auto-converge,mplayer,936,14143,2027.74609375,150,22559,291,2578007
1470720211,compress,mem,158,1665,1351.609375,116,27364,99,530240
1470720302,original,parsec,879,107,320.83203125,130,3171,133,340483
1470720368,original,parsec,891,166,322.828125,107,3131,116,340451
1470720433,xbzrle,memcached,504,13168,379.3359375,62,8501,16,523671
1470720503,xbzrle,mplayer,899,14942,2029.46875,146,19087,146,2094925
1470720584,xbzrle,mplayer,874,1408,2029.4296875,112,25535,304,2725638
1470720671,x-postcopy-ram,mem,638,13794,438.1171875,77,5858,1,456792
1470720822,xbzrle,mplayer,795,1303,2028.01953125,96,28880,349,2803459
1470721004,original,memcached,867,24123,379.3515625,105,11639,401,1232649
1470721078,xbzrle,bzip,545,5787,2038.49609375,65,40885,119,2720785
1470721182,compress,mem,303,13877,438.15234375,65,17104,190,632669
1470721260,original,memcached,748,21267,379.3515625,93,10530,242,962550
1470721333,original,mplayer,911,1015,2028.171875,145,18815,154,2093963
1470721416,original,bzip,805,4722,2037.55078125,96,24838,259,2442954
1470721504,x-postcopy-ram,parsec,910,25171,818.15234375,126,7552,2,839499
1470721574,x-postcopy-ram,parsec,918,8867,816.4296875,119,7452,1,835400
1470722345,xbzrle,bzip,838,7215,2038.30859375,100,24272,146,2483621
1470722431,compress,bzip,228,7138,2037.55859375,93,51621,179,1442043
1470722634,xbzrle,bzip,901,5229,2037.37109375,109,21866,247,2406320
1470722718,xbzrle,parsec,842,25303,825.37890625,133,10227,43,1051457
1470722931,original,bzip,672,6036,2038.2265625,80,31254,185,2567075
1470723024,original,dacapo,790,12821,746.62109375,96,9096,262,877579
1470723204,x-postcopy-ram,mem,497,1824,1351.8046875,59,22937,2,1392181
1470723290,xbzrle,bzip,642,5906,2037.375,77,32157,152,2523681
1470723474,x-postcopy-ram,mem,429,1567,1351.8046875,51,26533,2,1392185
1470723790,original,parsec,870,371,337.04296875,119,3341,121,354899
1470723858,original,parsec,919,24699,813.77734375,129,10574,282,1187094
1470724189,compress,memcached,166,21690,379.33984375,118,13394,513,272858
1470726347,x-postcopy-ram,dacapo,648,5836,382.4609375,79,5188,1,410984
1470726490,auto-converge,mplayer,937,19861,2028.51171875,132,24755,307,2833872
1470727082,xbzrle,parsec,705,123,298.265625,91,3664,87,315289
1470727149,x-postcopy-ram,bzip,934,4378,2038.3984375,131,18365,6,2095158
1470727230,x-postcopy-ram,memcached,890,21723,373.01171875,138,3591,2,390389
1470727296,auto-converge,parsec,894,15414,420.52734375,135,5044,302,550879
1470727363,x-postcopy-ram,mem,607,11408,1734.9453125,72,24068,1,1784435
1470729208,auto-converge,dacapo,869,3189,395.3515625,134,4227,287,448776
1470729275,xbzrle,memcached,890,23924,387.44140625,130,4895,14,531769
1470729342,xbzrle,oltp,538,9407,791.15234375,64,16561,22,1087840
1470729756,original,dacapo,492,5829,540.22265625,58,10077,153,605140
1470729828,x-postcopy-ram,dacapo,869,29919,794.46484375,145,7738,2,821369
1470729897,compress,mplayer,243,816,2028.1015625,100,63742,103,1894157
1470730024,original,dacapo,872,3556,610.33984375,110,6333,250,674024
1470730094,compress,dacapo,160,12481,423.94921875,88,12221,444,239403
1470730247,original,oltp,730,8694,861.35546875,87,12714,213,1133045
1470730408,compress,parsec,181,877,1458.203125,53,26331,62,581776
1470730592,xbzrle,mem,714,3306,507.984375,84,6382,221,556422
1470730661,original,parsec,745,1130,1460.9296875,89,16663,62,1515441
1470730741,xbzrle,mplayer,754,14488,2030.921875,90,23588,243,2172367
1470730827,original,dacapo,819,9950,711.65625,99,8246,224,824667
1470731011,compress,oltp,115,8796,897.3203125,71,47716,785,672127
1470731121,xbzrle,parsec,889,24604,1460.640625,138,13980,130,1517592
1470731326,x-postcopy-ram,mplayer,918,2779,2027.91015625,113,18602,1,2084617
1470731410,xbzrle,mem,474,1207,508.05078125,56,9880,140,571717
1470731576,auto-converge,dacapo,913,2753,996.453125,143,9573,302,1066839
1470731651,original,mplayer,929,3089,2029.01171875,136,18631,249,2114860
1470731731,original,parsec,910,667,1457.15234375,113,14539,255,1616226
1470731808,xbzrle,mplayer,747,3468,2029.015625,89,23358,177,2132595
1470731894,original,parsec,855,540,1459.4921875,105,14522,78,1515900
1470731971,compress,dacapo,147,3143,1099.06640625,89,11568,43,208471
1470732269,auto-converge,memcached,886,23562,387.55078125,136,7403,312,801233
1470732842,auto-converge,mplayer,772,3361,2029.01953125,92,22514,226,2124255
1470733004,compress,parsec,168,2071,1585.2578125,126,31523,66,646528
1470733538,original,mem,543,1065,508.12890625,64,8536,127,565775
1470733610,original,oltp,706,10203,1055.22265625,84,17470,205,1507331
1470733769,original,parsec,651,14722,802.91796875,77,24346,452,1935618
1470733855,xbzrle,mplayer,917,12835,2033.91015625,120,22806,124,2555486
1470733941,auto-converge,dacapo,518,12507,616.12890625,62,12906,166,816649
1470734382,auto-converge,mplayer,554,3117,2025.85546875,66,31420,140,2126018
1470734477,original,dacapo,900,9822,1252.33984375,120,12615,241,1387072
1470734552,compress,oltp,192,9331,1104.609375,145,35319,469,827656
1470734652,auto-converge,dacapo,827,12785,653.22265625,122,7756,269,783065
1470734722,original,parsec,807,15100,806.67578125,96,12704,237,1252794
1470735376,xbzrle,dacapo,929,9089,1386.9921875,126,13266,112,1505044
1470735452,original,dacapo,881,9865,1396.77734375,148,14125,228,1519824
1470735530,compress,memcached,160,24884,387.55078125,123,12263,965,239898
1470735604,xbzrle,oltp,688,11235,1159.2421875,83,17701,35,1487844
1470735684,original,dacapo,905,11315,2030.91015625,115,20015,266,2211824
1470735970,compress,parsec,198,1154,1704.49609375,71,28795,47,695843
1470736351,xbzrle,dacapo,935,7157,2031.68359375,134,19458,46,2221365
1470736434,auto-converge,memcached,873,24629,387.5546875,105,7874,292,839561
1470736504,xbzrle,dacapo,847,9090,1555.39453125,101,16258,83,1681225
1470736582,auto-converge,mplayer,911,3197,2025.60546875,128,19077,271,2122847
1470736663,xbzrle,parsec,929,450,1805.8515625,148,16485,153,1869759
1470736822,compress,dacapo,99,11309,2033.21484375,113,14659,32,178328
1470736900,x-postcopy-ram,parsec,471,738,1805.8671875,56,32266,1,1857032
1470737161,compress,oltp,190,11809,1251.8671875,123,35674,396,829061
1470737395,xbzrle,memcached,885,23349,387.56640625,125,4917,18,531406
1470737463,compress,memcached,159,22634,387.5546875,102,13615,475,264672
1470737614,x-postcopy-ram,mplayer,910,210,2033.12109375,109,18804,4,2089684
1470737817,compress,mplayer,374,118,2033.21484375,109,41979,59,1917247
1470737922,x-postcopy-ram,dacapo,882,9021,1754.4140625,121,16772,1,1806664
1470738001,auto-converge,memcached,925,25339,387.546875,133,7711,282,871069
1470738147,compress,mplayer,377,3468,2026.71484375,52,42790,196,1969283
1470738448,xbzrle,oltp,628,12192,1326.20703125,75,22489,25,1725152
1470738532,compress,dacapo,173,9125,1839.453125,60,25519,592,540757
1470738690,x-postcopy-ram,mem,875,1207,508.25,136,4949,2,528591
1470739034,xbzrle,mplayer,934,3084,2027.65625,143,18528,243,2113288
1470739265,xbzrle,parsec,837,24787,814.6640625,100,10450,40,1068786
1470739338,x-postcopy-ram,dacapo,782,9053,1943.10546875,93,20907,1,1997407
1470739794,x-postcopy-ram,dacapo,930,12368,2030.30859375,125,18404,7,2090795
1470739876,xbzrle,oltp,933,11444,1411.07421875,147,15696,92,1787678
1470739955,auto-converge,parsec,622,618,1889.0859375,74,25816,139,1962253
1470740044,xbzrle,parsec,780,784,1871.18359375,93,20280,99,1932721
1470740126,compress,mplayer,415,3564,2027.77734375,121,39205,242,1988960
1470740647,auto-converge,mplayer,937,3320,2026.87109375,114,18583,247,2126299
1470740811,original,dacapo,595,6064,2033.09375,71,30908,149,2247693
1470740907,original,parsec,927,431,1872.74609375,144,17100,107,1935773
1470740987,xbzrle,parsec,672,926,1921.76171875,80,24225,63,1988585
1470741074,x-postcopy-ram,dacapo,495,5728,2031.703125,59,34517,1,2089364
1470741172,auto-converge,dacapo,939,2676,2030.8984375,142,19415,270,2226565
1470741254,original,oltp,613,11304,1493.03125,73,26480,186,1984330
1470741344,auto-converge,oltp,936,15566,1497.70703125,133,16829,300,1923001
1470741423,compress,dacapo,118,12392,1016.90234375,81,23581,916,340444
1470741806,auto-converge,mplayer,606,3259,2028.29296875,72,28915,147,2139446
1470742036,auto-converge,dacapo,864,1235,2031.43359375,103,21351,231,2252731
1470742122,auto-converge,dacapo,909,12255,1057.1953125,123,10679,300,1185583
1470742195,xbzrle,mplayer,912,125,2033.234375,125,18782,128,2091783
1470742276,compress,mplayer,290,3134,2028.296875,79,55668,101,1976441
1470742394,original,dacapo,914,10778,2008.48046875,109,19546,275,2181392
1470742475,x-postcopy-ram,dacapo,934,11808,1075.828125,115,9718,2,1109146
1470742621,auto-converge,oltp,935,13745,1580.30078125,137,18441,272,2105738
1470742702,original,mplayer,839,3468,2029.1171875,100,20831,256,2135696
1470742877,compress,mplayer,323,127,2033.234375,95,48515,69,1917247
1470743070,compress,dacapo,179,12349,2009.33203125,115,21586,650,472742
1470743561,auto-converge,memcached,899,21459,387.57421875,133,8627,304,946850
1470743632,auto-converge,oltp,931,11559,1627.75,141,18809,288,2138477
1470744235,auto-converge,parsec,771,2937,2026.390625,92,22316,116,2101940
1470744322,xbzrle,parsec,931,836,2020.078125,150,18461,183,2099260
1470744404,compress,dacapo,127,9362,2030.6796875,87,10833,33,168314
1470744478,x-postcopy-ram,mem,493,1202,508.25,58,8774,1,528591
1470744657,compress,parsec,190,697,2023.2734375,93,35831,59,832596
1470745100,x-postcopy-ram,dacapo,894,11317,2007.5234375,142,18914,1,2065914
1470745182,xbzrle,parsec,917,25295,843.40234375,119,9607,42,1076359
1470746047,x-postcopy-ram,mplayer,934,119,2033.2109375,124,18314,1,2089771
1470746128,compress,dacapo,158,12021,1269.73046875,73,18161,370,350592
1470746208,original,oltp,930,16044,1768.73828125,126,20230,266,2297522
1470746675,original,parsec,664,358,2023.078125,79,25856,142,2096354
1470746840,x-postcopy-ram,mplayer,934,3196,2026.66796875,126,18272,1,2084888
1470746921,compress,mem,168,1198,508.25,142,9528,127,195286
1470747089,x-postcopy-ram,memcached,854,21355,387.6796875,123,3884,2,405265
1470747331,x-postcopy-ram,dacapo,862,12755,1339.8671875,141,13118,1,1380400
1470747407,auto-converge,mplayer,535,3398,2026.6640625,64,32742,136,2139460
1470747503,original,memcached,918,22452,387.6796875,139,10303,648,1155195
1470747574,original,memcached,681,14909,387.6796875,119,12897,289,1073045
1470747728,xbzrle,dacapo,715,12749,1360.49609375,86,17073,101,1491787
1470748241,xbzrle,mplayer,906,119,2033.2109375,115,18910,160,2091755
1470748321,xbzrle,memcached,868,24287,387.703125,124,5019,19,531805
1470752902,xbzrle,bzip,939,4418,2036.21875,128,20087,283,2302940
1470752984,original,dacapo,931,18189,716.34765625,141,18871,446,2145145
1470753155,auto-converge,bzip,732,4405,2037.69140625,87,27781,227,2482910
1470753357,compress,dacapo,166,16097,719,129,28321,1171,573892
1470753563,compress,dacapo,169,16115,719.6796875,71,30137,2749,624438
1470753752,compress,dacapo,95,9844,563.44140625,114,20074,751,234086
1470753836,x-postcopy-ram,oltp,453,12,1741.3359375,54,32348,1,1790964
1470754183,original,bzip,581,4806,2037.859375,69,36349,190,2578145
1470754282,compress,bzip,110,4878,2037.87109375,128,96571,176,1298689
1470754514,auto-converge,parsec,814,171,300.7421875,136,3200,142,317941
1470754673,compress,oltp,156,15075,769.390625,89,52750,3745,1005711
1470754789,original,dacapo,930,8997,720.30859375,148,7293,263,828284
1470755096,auto-converge,oltp,919,18800,768.9140625,140,12648,293,1420031
1470755171,original,dacapo,694,9103,769.21875,83,10556,187,895013
1470755244,auto-converge,oltp,470,12,1741.3359375,56,31218,8,1791053
1470755339,auto-converge,bzip,462,5905,2037.8515625,55,50338,131,2842437
1470755452,xbzrle,dacapo,783,9001,814.34765625,95,9595,139,917693
1470755526,original,oltp,926,14675,769.5390625,111,11970,288,1353475
1470755600,original,dacapo,606,9657,834.5234375,72,14433,173,1068095
1470755678,xbzrle,memcached,917,25506,389.26171875,117,4764,12,533299
1470755745,compress,memcached,156,24661,389.26171875,147,14010,383,267365
1470755821,x-postcopy-ram,oltp,904,14274,769.40625,109,7204,2,795722
1470756123,xbzrle,dacapo,933,15907,723.55078125,131,12670,336,1444145
1470756197,compress,dacapo,181,9470,906.2734375,99,15873,594,351701
1470756275,compress,parsec,198,179,308.84375,114,4844,38,117520
1470756342,x-postcopy-ram,parsec,470,118,308.84375,55,5650,2,324456
1470756409,original,memcached,901,22969,378.9375,108,6749,287,742405
1470756480,xbzrle,oltp,929,12,1741.3359375,126,15778,112,1791032
1470756646,xbzrle,oltp,920,12,1741.3359375,110,15940,143,1791040
1470757129,x-postcopy-ram,dacapo,880,26166,1094.34375,107,10490,3,1127809
1470757201,original,memcached,736,21243,389.29296875,86,13002,844,1168320
1470757276,compress,bzip,150,6087,2037.7109375,68,55389,86,1017596
1470757475,xbzrle,oltp,932,15934,770.90625,119,10018,53,1140372
1470757999,xbzrle,bzip,789,6725,2037.90234375,94,22315,144,2150456
1470758082,xbzrle,parsec,905,108,320.875,141,3064,121,338443
1470759085,original,memcached,890,15823,389.4375,106,6035,278,656196
1470759253,xbzrle,oltp,537,15058,769.7890625,64,17979,28,1179826
1470759470,xbzrle,oltp,613,12,1741.3359375,73,23916,50,1791042
1470759732,xbzrle,parsec,523,162,324.91015625,62,5368,25,342747
1470759799,x-postcopy-ram,oltp,939,12,1741.3359375,142,15618,2,1790964
1470759877,original,dacapo,937,15795,723.67578125,129,16486,1025,1886354
1470760086,x-postcopy-ram,parsec,898,215,326.90234375,135,3126,2,342936
1470760410,x-postcopy-ram,oltp,621,12,1741.3359375,74,23599,1,1790965
1470760497,original,oltp,884,12,1741.3359375,106,16585,106,1791033
1470760575,xbzrle,memcached,896,22819,378.93359375,123,4777,20,522555
1470760643,x-postcopy-ram,dacapo,937,9090,1562.19921875,139,14057,2,1608880
